order_day,product_name,daily_qty
2024-06-14,Rice,28.0
2024-06-15,Rice,25.0
2024-06-16,Rice,29.0
2024-06-17,Rice,23.0
2024-06-18,Rice,30.0
2024-06-19,Rice,27.0
2024-06-20,Rice,30.0
2024-06-21,Rice,1.0
2024-06-22,Rice,27.0
2024-06-23,Rice,28.0
2024-06-24,Rice,15.0
2024-06-25,Rice,24.0
2024-06-26,Rice,19.0
2024-06-27,Rice,41.0
2024-06-28,Rice,19.0
2024-06-29,Rice,22.0
2024-06-30,Rice,36.0
2024-07-01,Rice,30.0
2024-07-02,Rice,16.0
2024-07-03,Rice,11.0
2024-07-04,Rice,20.0
2024-07-05,Rice,35.0
2024-07-06,Rice,22.0
2024-07-07,Rice,24.0
2024-07-08,Rice,16.0
2024-07-09,Rice,21.0
2024-07-10,Rice,12.0
2024-07-11,Rice,15.0
2024-07-12,Rice,23.0
2024-07-13,Rice,44.0
2024-07-14,Rice,37.0
2024-07-15,Rice,16.0
2024-07-16,Rice,13.0
2024-07-17,Rice,20.0
2024-07-18,Rice,14.0
2024-07-19,Rice,40.0
2024-07-20,Rice,38.0
2024-07-21,Rice,16.0
2024-07-22,Rice,29.0
2024-07-23,Rice,25.0
2024-07-24,Rice,13.0
2024-07-25,Rice,12.0
2024-07-26,Rice,7.0
2024-07-27,Rice,35.0
2024-07-28,Rice,13.0
2024-07-29,Rice,20.0
2024-07-30,Rice,29.0
2024-07-31,Rice,26.0
2024-08-01,Rice,24.0
2024-08-02,Rice,2.0
2024-08-03,Rice,28.0
2024-08-04,Rice,15.0
2024-08-05,Rice,14.0
2024-08-06,Rice,27.0
2024-08-07,Rice,15.0
2024-08-08,Rice,25.0
2024-08-09,Rice,16.0
2024-08-10,Rice,22.0
2024-08-11,Rice,22.0
2024-08-12,Rice,16.0
2024-08-13,Rice,21.0
2024-08-14,Rice,26.0
2024-08-15,Rice,34.0
2024-08-16,Rice,37.0
2024-08-17,Rice,29.0
2024-08-18,Rice,3.0
2024-08-19,Rice,32.0
2024-08-20,Rice,21.0
2024-08-21,Rice,20.0
2024-08-22,Rice,37.0
2024-08-23,Rice,8.0
2024-08-24,Rice,23.0
2024-08-25,Rice,29.0
2024-08-26,Rice,39.0
2024-08-27,Rice,20.0
2024-08-28,Rice,46.0
2024-08-29,Rice,38.0
2024-08-30,Rice,15.0
2024-08-31,Rice,12.0
2024-09-01,Rice,28.0
2024-09-02,Rice,36.0
2024-09-03,Rice,3.0
2024-09-04,Rice,26.0
2024-09-05,Rice,34.0
2024-09-06,Rice,40.0
2024-09-07,Rice,16.0
2024-09-08,Rice,30.0
2024-09-09,Rice,29.0
2024-09-10,Rice,12.0
2024-09-11,Rice,25.0
2024-09-12,Rice,27.0
2024-09-13,Rice,21.0
2024-09-14,Rice,40.0
2024-09-15,Rice,16.0
2024-09-16,Rice,23.0
2023-01-01,Shampoo,6.0
2023-01-02,Shampoo,3.0
2023-01-03,Shampoo,35.0
2023-01-04,Shampoo,43.0
2023-01-05,Shampoo,22.0
2023-01-06,Shampoo,35.0
2023-01-07,Shampoo,24.0
2023-01-08,Shampoo,27.0
2023-01-09,Shampoo,19.0
2023-01-10,Shampoo,20.0
2023-01-11,Shampoo,33.0
2023-01-12,Shampoo,42.0
2023-01-13,Shampoo,27.0
2023-01-14,Shampoo,15.0
2023-01-15,Shampoo,21.0
2023-01-16,Shampoo,38.0
2023-01-17,Shampoo,17.0
2023-01-18,Shampoo,12.0
2023-01-19,Shampoo,10.0
2023-01-20,Shampoo,7.0
2023-01-21,Shampoo,10.0
2023-01-22,Shampoo,31.0
2023-01-23,Shampoo,33.0
2023-01-24,Shampoo,26.0
2023-01-25,Shampoo,11.0
2023-01-26,Shampoo,25.0
2023-01-27,Shampoo,11.0
2023-01-28,Shampoo,33.0
2023-01-29,Shampoo,12.0
2023-01-30,Shampoo,19.0
2023-01-31,Shampoo,7.0
2023-02-01,Shampoo,18.0
2023-02-02,Shampoo,25.0
2023-02-03,Shampoo,17.0
2023-02-04,Shampoo,34.0
2023-02-05,Shampoo,26.0
2023-02-06,Shampoo,29.0
2023-02-07,Shampoo,16.0
2023-02-08,Shampoo,34.0
2023-02-09,Shampoo,33.0
2023-02-10,Shampoo,48.0
2023-02-11,Shampoo,26.0
2023-02-12,Shampoo,29.0
2023-02-13,Shampoo,26.0
2023-02-14,Shampoo,29.0
2023-02-15,Shampoo,27.0
2023-02-16,Shampoo,4.0
2023-02-17,Shampoo,19.0
2023-02-18,Shampoo,9.0
2023-02-19,Shampoo,18.0
2023-02-20,Shampoo,17.0
2023-02-21,Shampoo,32.0
2023-02-22,Shampoo,35.0
2023-02-23,Shampoo,11.0
2023-02-24,Shampoo,16.0
2023-02-25,Shampoo,22.0
2023-02-26,Shampoo,28.0
2023-02-27,Shampoo,38.0
2023-02-28,Shampoo,31.0
2023-03-01,Shampoo,55.0
2023-03-02,Shampoo,31.0
2023-03-03,Shampoo,11.0
2023-03-04,Shampoo,35.0
2023-03-05,Shampoo,47.0
2023-03-06,Shampoo,17.0
2023-03-07,Shampoo,19.0
2023-03-08,Shampoo,31.0
2023-03-09,Shampoo,11.0
2023-03-10,Shampoo,31.0
2023-03-11,Shampoo,27.0
2023-03-12,Shampoo,22.0
2023-03-13,Shampoo,2.0
2023-03-14,Shampoo,29.0
2023-03-15,Shampoo,30.0
2023-03-16,Shampoo,27.0
2023-03-17,Shampoo,23.0
2023-03-18,Shampoo,4.0
2023-03-19,Shampoo,22.0
2023-03-20,Shampoo,32.0
2023-03-21,Shampoo,26.0
2023-03-22,Shampoo,28.0
2023-03-23,Shampoo,6.0
2023-03-24,Shampoo,16.0
2023-03-25,Shampoo,16.0
2023-03-26,Shampoo,30.0
2023-03-27,Shampoo,28.0
2023-03-28,Shampoo,15.0
2023-03-29,Shampoo,27.0
2023-03-30,Shampoo,9.0
2023-03-31,Shampoo,2.0
2023-04-01,Shampoo,14.0
2023-04-02,Shampoo,15.0
2023-04-03,Shampoo,22.0
2023-04-04,Shampoo,35.0
2023-04-05,Shampoo,18.0
2023-04-06,Shampoo,16.0
2023-04-07,Shampoo,35.0
2023-04-08,Shampoo,11.0
2023-04-09,Shampoo,28.0
2023-04-10,Shampoo,33.0
2023-04-11,Shampoo,46.0
2023-04-12,Shampoo,11.0
2023-04-13,Shampoo,10.0
2023-04-14,Shampoo,11.0
2023-04-15,Shampoo,10.0
2023-04-16,Shampoo,39.0
2023-04-17,Shampoo,14.0
2023-04-18,Shampoo,44.0
2023-04-19,Shampoo,6.0
2023-04-20,Shampoo,11.0
2023-04-21,Shampoo,38.0
2023-04-22,Shampoo,32.0
2023-04-23,Shampoo,8.0
2023-04-24,Shampoo,30.0
2023-04-25,Shampoo,17.0
2023-04-26,Shampoo,28.0
2023-04-27,Shampoo,52.0
2023-04-28,Shampoo,14.0
2023-04-29,Shampoo,11.0
2023-04-30,Shampoo,17.0
2023-05-01,Shampoo,27.0
2023-05-02,Shampoo,45.0
2023-05-03,Shampoo,44.0
2023-05-04,Shampoo,44.0
2023-05-05,Shampoo,49.0
2023-05-06,Shampoo,19.0
2023-05-07,Shampoo,9.0
2023-05-08,Shampoo,24.0
2023-05-09,Shampoo,31.0
2023-05-10,Shampoo,43.0
2023-05-11,Shampoo,32.0
2023-05-12,Shampoo,31.0
2023-05-13,Shampoo,15.0
2023-05-14,Shampoo,13.0
2023-05-15,Shampoo,14.0
2023-05-16,Shampoo,20.0
2023-05-17,Shampoo,28.0
2023-05-18,Shampoo,31.0
2023-05-19,Shampoo,30.0
2023-05-20,Shampoo,43.0
2023-05-21,Shampoo,25.0
2023-05-22,Shampoo,32.0
2023-05-23,Shampoo,44.0
2023-05-24,Shampoo,35.0
2023-05-25,Shampoo,13.0
2023-05-26,Shampoo,25.0
2023-05-27,Shampoo,26.0
2023-05-28,Shampoo,29.0
2023-05-29,Shampoo,39.0
2023-05-30,Shampoo,18.0
2023-05-31,Shampoo,17.0
2023-06-01,Shampoo,45.0
2023-06-02,Shampoo,48.0
2023-06-03,Shampoo,22.0
2023-06-04,Shampoo,27.0
2023-06-05,Shampoo,25.0
2023-06-06,Shampoo,8.0
2023-06-07,Shampoo,15.0
2023-06-08,Shampoo,22.0
2023-06-09,Shampoo,28.0
2023-06-10,Shampoo,53.0
2023-06-11,Shampoo,28.0
2023-06-12,Shampoo,16.0
2023-06-13,Shampoo,22.0
2023-06-14,Shampoo,35.0
2023-06-15,Shampoo,34.0
2023-06-16,Shampoo,20.0
2023-06-17,Shampoo,29.0
2023-06-18,Shampoo,24.0
2023-06-19,Shampoo,9.0
2023-06-20,Shampoo,10.0
2023-06-21,Shampoo,13.0
2023-06-22,Shampoo,31.0
2023-06-23,Shampoo,20.0
2023-06-24,Shampoo,30.0
2023-06-25,Shampoo,24.0
2023-06-26,Shampoo,41.0
2023-06-27,Shampoo,11.0
2023-06-28,Shampoo,39.0
2023-06-29,Shampoo,9.0
2023-06-30,Shampoo,19.0
2023-07-01,Shampoo,10.0
2023-07-02,Shampoo,26.0
2023-07-03,Shampoo,22.0
2023-07-04,Shampoo,40.0
2023-07-05,Shampoo,24.0
2023-07-06,Shampoo,34.0
2023-07-07,Shampoo,51.0
2023-07-08,Shampoo,43.0
2023-07-09,Shampoo,25.0
2023-07-10,Shampoo,29.0
2023-07-11,Shampoo,37.0
2023-07-12,Shampoo,22.0
2023-07-13,Shampoo,23.0
2023-07-14,Shampoo,29.0
2023-07-15,Shampoo,17.0
2023-07-16,Shampoo,35.0
2023-07-17,Shampoo,28.0
2023-07-18,Shampoo,26.0
2023-07-19,Shampoo,25.0
2023-07-20,Shampoo,19.0
2023-07-21,Shampoo,17.0
2023-07-22,Shampoo,25.0
2023-07-23,Shampoo,6.0
2023-07-24,Shampoo,9.0
2023-07-25,Shampoo,38.0
2023-07-26,Shampoo,17.0
2023-07-27,Shampoo,11.0
2023-07-28,Shampoo,21.0
2023-07-29,Shampoo,22.0
2023-07-30,Shampoo,24.0
2023-07-31,Shampoo,22.0
2023-08-01,Shampoo,12.0
2023-08-02,Shampoo,23.0
2023-08-03,Shampoo,42.0
2023-08-04,Shampoo,42.0
2023-08-05,Shampoo,17.0
2023-08-06,Shampoo,11.0
2023-08-07,Shampoo,3.0
2023-08-08,Shampoo,28.0
2023-08-09,Shampoo,6.0
2023-08-10,Shampoo,17.0
2023-08-11,Shampoo,25.0
2023-08-12,Shampoo,15.0
2023-08-13,Shampoo,37.0
2023-08-14,Shampoo,9.0
2023-08-15,Shampoo,14.0
2023-08-16,Shampoo,7.0
2023-08-17,Shampoo,18.0
2023-08-18,Shampoo,48.0
2023-08-19,Shampoo,12.0
2023-08-20,Shampoo,29.0
2023-08-21,Shampoo,57.0
2023-08-22,Shampoo,13.0
2023-08-23,Shampoo,9.0
2023-08-24,Shampoo,45.0
2023-08-25,Shampoo,13.0
2023-08-26,Shampoo,44.0
2023-08-27,Shampoo,27.0
2023-08-28,Shampoo,36.0
2023-08-29,Shampoo,5.0
2023-08-30,Shampoo,26.0
2023-08-31,Shampoo,27.0
2023-09-01,Shampoo,10.0
2023-09-02,Shampoo,33.0
2023-09-03,Shampoo,37.0
2023-09-04,Shampoo,14.0
2023-09-05,Shampoo,18.0
2023-09-06,Shampoo,7.0
2023-09-07,Shampoo,52.0
2023-09-08,Shampoo,21.0
2023-09-09,Shampoo,8.0
2023-09-10,Shampoo,23.0
2023-09-11,Shampoo,33.0
2023-09-12,Shampoo,13.0
2023-09-13,Shampoo,8.0
2023-09-14,Shampoo,17.0
2023-09-15,Shampoo,37.0
2023-09-16,Shampoo,24.0
2023-09-17,Shampoo,35.0
2023-09-18,Shampoo,18.0
2023-09-19,Shampoo,18.0
2023-09-20,Shampoo,25.0
2023-09-21,Shampoo,14.0
2023-09-22,Shampoo,15.0
2023-09-23,Shampoo,19.0
2023-09-24,Shampoo,8.0
2023-09-25,Shampoo,25.0
2023-09-26,Shampoo,21.0
2023-09-27,Shampoo,35.0
2023-09-28,Shampoo,25.0
2023-09-29,Shampoo,27.0
2023-09-30,Shampoo,51.0
2023-10-01,Shampoo,40.0
2023-10-02,Shampoo,11.0
2023-10-03,Shampoo,9.0
2023-10-04,Shampoo,30.0
2023-10-05,Shampoo,19.0
2023-10-06,Shampoo,21.0
2023-10-07,Shampoo,19.0
2023-10-08,Shampoo,28.0
2023-10-09,Shampoo,16.0
2023-10-10,Shampoo,31.0
2023-10-11,Shampoo,13.0
2023-10-12,Shampoo,38.0
2023-10-13,Shampoo,16.0
2023-10-14,Shampoo,21.0
2023-10-15,Shampoo,37.0
2023-10-16,Shampoo,23.0
2023-10-17,Shampoo,17.0
2023-10-18,Shampoo,44.0
2023-10-19,Shampoo,23.0
2023-10-20,Shampoo,23.0
2023-10-21,Shampoo,12.0
2023-10-22,Shampoo,30.0
2023-10-23,Shampoo,29.0
2023-10-24,Shampoo,38.0
2023-10-25,Shampoo,22.0
2023-10-26,Shampoo,39.0
2023-10-27,Shampoo,10.0
2023-10-28,Shampoo,14.0
2023-10-29,Shampoo,17.0
2023-10-30,Shampoo,23.0
2023-10-31,Shampoo,40.0
2023-11-01,Shampoo,16.0
2023-11-02,Shampoo,27.0
2023-11-03,Shampoo,28.0
2023-11-04,Shampoo,11.0
2023-11-05,Shampoo,32.0
2023-11-06,Shampoo,15.0
2023-11-07,Shampoo,12.0
2023-11-08,Shampoo,34.0
2023-11-09,Shampoo,45.0
2023-11-10,Shampoo,49.0
2023-11-11,Shampoo,20.0
2023-11-12,Shampoo,44.0
2023-11-13,Shampoo,36.0
2023-11-14,Shampoo,12.0
2023-11-15,Shampoo,27.0
2023-11-16,Shampoo,12.0
2023-11-17,Shampoo,28.0
2023-11-18,Shampoo,23.0
2023-11-19,Shampoo,12.0
2023-11-20,Shampoo,17.0
2023-11-21,Shampoo,23.0
2023-11-22,Shampoo,38.0
2023-11-23,Shampoo,39.0
2023-11-24,Shampoo,49.0
2023-11-25,Shampoo,32.0
2023-11-26,Shampoo,18.0
2023-11-27,Shampoo,16.0
2023-11-28,Shampoo,38.0
2023-11-29,Shampoo,35.0
2023-11-30,Shampoo,19.0
2023-12-01,Shampoo,36.0
2023-12-02,Shampoo,19.0
2023-12-03,Shampoo,8.0
2023-12-04,Shampoo,45.0
2023-12-05,Shampoo,5.0
2023-12-06,Shampoo,22.0
2023-12-07,Shampoo,16.0
2023-12-08,Shampoo,16.0
2023-12-09,Shampoo,25.0
2023-12-10,Shampoo,29.0
2023-12-11,Shampoo,37.0
2023-12-12,Shampoo,17.0
2023-12-13,Shampoo,13.0
2023-12-14,Shampoo,27.0
2023-12-15,Shampoo,38.0
2023-12-16,Shampoo,9.0
2023-12-17,Shampoo,36.0
2023-12-18,Shampoo,20.0
2023-12-19,Shampoo,32.0
2023-12-20,Shampoo,41.0
2023-12-21,Shampoo,30.0
2023-12-22,Shampoo,36.0
2023-12-23,Shampoo,21.0
2023-12-24,Shampoo,17.0
2023-12-25,Shampoo,3.0
2023-12-26,Shampoo,29.0
2023-12-27,Shampoo,21.0
2023-12-28,Shampoo,8.0
2023-12-29,Shampoo,16.0
2023-12-30,Shampoo,21.0
2023-12-31,Shampoo,41.0
2024-01-01,Shampoo,7.0
2024-01-02,Shampoo,13.0
2024-01-03,Shampoo,33.0
2024-01-04,Shampoo,37.0
2024-01-05,Shampoo,12.0
2024-01-06,Shampoo,33.0
2024-01-07,Shampoo,25.0
2024-01-08,Shampoo,11.0
2024-01-09,Shampoo,8.0
2024-01-10,Shampoo,13.0
2024-01-11,Shampoo,29.0
2024-01-12,Shampoo,24.0
2024-01-13,Shampoo,12.0
2024-01-14,Shampoo,47.0
2024-01-15,Shampoo,28.0
2024-01-16,Shampoo,29.0
2024-01-17,Shampoo,25.0
2024-01-18,Shampoo,21.0
2024-01-19,Shampoo,33.0
2024-01-20,Shampoo,27.0
2024-01-21,Shampoo,39.0
2024-01-22,Shampoo,13.0
2024-01-23,Shampoo,42.0
2024-01-24,Shampoo,18.0
2024-01-25,Shampoo,37.0
2024-01-26,Shampoo,19.0
2024-01-27,Shampoo,26.0
2024-01-28,Shampoo,26.0
2024-01-29,Shampoo,12.0
2024-01-30,Shampoo,9.0
2024-01-31,Shampoo,24.0
2024-02-01,Shampoo,16.0
2024-02-02,Shampoo,43.0
2024-02-03,Shampoo,19.0
2024-02-04,Shampoo,40.0
2024-02-05,Shampoo,26.0
2024-02-06,Shampoo,22.0
2024-02-07,Shampoo,25.0
2024-02-08,Shampoo,31.0
2024-02-09,Shampoo,34.0
2024-02-10,Shampoo,20.0
2024-02-11,Shampoo,27.0
2024-02-12,Shampoo,29.0
2024-02-13,Shampoo,16.0
2024-02-14,Shampoo,37.0
2024-02-15,Shampoo,27.0
2024-02-16,Shampoo,18.0
2024-02-17,Shampoo,19.0
2024-02-18,Shampoo,29.0
2024-02-19,Shampoo,24.0
2024-02-20,Shampoo,29.0
2024-02-21,Shampoo,28.0
2024-02-22,Shampoo,24.0
2024-02-23,Shampoo,49.0
2024-02-24,Shampoo,12.0
2024-02-25,Shampoo,26.0
2024-02-26,Shampoo,15.0
2024-02-27,Shampoo,25.0
2024-02-28,Shampoo,25.0
2024-02-29,Shampoo,29.0
2024-03-01,Shampoo,15.0
2024-03-02,Shampoo,46.0
2024-03-03,Shampoo,40.0
2024-03-04,Shampoo,24.0
2024-03-05,Shampoo,8.0
2024-03-06,Shampoo,31.0
2024-03-07,Shampoo,40.0
2024-03-08,Shampoo,21.0
2024-03-09,Shampoo,23.0
2024-03-10,Shampoo,17.0
2024-03-11,Shampoo,19.0
2024-03-12,Shampoo,41.0
2024-03-13,Shampoo,24.0
2024-03-14,Shampoo,13.0
2024-03-15,Shampoo,27.0
2024-03-16,Shampoo,26.0
2024-03-17,Shampoo,52.0
2024-03-18,Shampoo,24.0
2024-03-19,Shampoo,36.0
2024-03-20,Shampoo,42.0
2024-03-21,Shampoo,29.0
2024-03-22,Shampoo,29.0
2024-03-23,Shampoo,11.0
2024-03-24,Shampoo,11.0
2024-03-25,Shampoo,25.0
2024-03-26,Shampoo,20.0
2024-03-27,Shampoo,31.0
2024-03-28,Shampoo,17.0
2024-03-29,Shampoo,6.0
2024-03-30,Shampoo,27.0
2024-03-31,Shampoo,45.0
2024-04-01,Shampoo,11.0
2024-04-02,Shampoo,30.0
2024-04-03,Shampoo,46.0
2024-04-04,Shampoo,15.0
2024-04-05,Shampoo,27.0
2024-04-06,Shampoo,15.0
2024-04-07,Shampoo,36.0
2024-04-08,Shampoo,23.0
2024-04-09,Shampoo,42.0
2024-04-10,Shampoo,41.0
2024-04-11,Shampoo,23.0
2024-04-12,Shampoo,26.0
2024-04-13,Shampoo,26.0
2024-04-14,Shampoo,16.0
2024-04-15,Shampoo,19.0
2024-04-16,Shampoo,11.0
2024-04-17,Shampoo,9.0
2024-04-18,Shampoo,20.0
2024-04-19,Shampoo,13.0
2024-04-20,Shampoo,20.0
2024-04-21,Shampoo,15.0
2024-04-22,Shampoo,46.0
2024-04-23,Shampoo,30.0
2024-04-24,Shampoo,15.0
2024-04-25,Shampoo,30.0
2024-04-26,Shampoo,19.0
2024-04-27,Shampoo,20.0
2024-04-28,Shampoo,37.0
2024-04-29,Shampoo,13.0
2024-04-30,Shampoo,37.0
2024-05-01,Shampoo,33.0
2024-05-02,Shampoo,20.0
2024-05-03,Shampoo,14.0
2024-05-04,Shampoo,27.0
2024-05-05,Shampoo,40.0
2024-05-06,Shampoo,31.0
2024-05-07,Shampoo,39.0
2024-05-08,Shampoo,30.0
2024-05-09,Shampoo,55.0
2024-05-10,Shampoo,35.0
2024-05-11,Shampoo,25.0
2024-05-12,Shampoo,39.0
2024-05-13,Shampoo,39.0
2024-05-14,Shampoo,25.0
2024-05-15,Shampoo,31.0
2024-05-16,Shampoo,23.0
2024-05-17,Shampoo,36.0
2024-05-18,Shampoo,10.0
2024-05-19,Shampoo,29.0
2024-05-20,Shampoo,19.0
2024-05-21,Shampoo,24.0
2024-05-22,Shampoo,25.0
2024-05-23,Shampoo,24.0
2024-05-24,Shampoo,33.0
2024-05-25,Shampoo,24.0
2024-05-26,Shampoo,20.0
2024-05-27,Shampoo,18.0
2024-05-28,Shampoo,35.0
2024-05-29,Shampoo,33.0
2024-05-30,Shampoo,45.0
2024-05-31,Shampoo,43.0
2024-06-01,Shampoo,27.0
2024-06-02,Shampoo,35.0
2024-06-03,Shampoo,42.0
2024-06-04,Shampoo,26.0
2024-06-05,Shampoo,18.0
2024-06-06,Shampoo,24.0
2024-06-07,Shampoo,13.0
2024-06-08,Shampoo,15.0
2024-06-09,Shampoo,13.0
2024-06-10,Shampoo,20.0
2024-06-11,Shampoo,51.0
2024-06-12,Shampoo,27.0
2024-06-13,Shampoo,21.0
2024-06-14,Shampoo,19.0
2024-06-15,Shampoo,27.0
2024-06-16,Shampoo,30.0
2024-06-17,Shampoo,18.0
2024-06-18,Shampoo,25.0
2024-06-19,Shampoo,13.0
2024-06-20,Shampoo,26.0
2024-06-21,Shampoo,13.0
2024-06-22,Shampoo,15.0
2024-06-23,Shampoo,31.0
2024-06-24,Shampoo,33.0
2024-06-25,Shampoo,28.0
2024-06-26,Shampoo,28.0
2024-06-27,Shampoo,1.0
2024-06-28,Shampoo,38.0
2024-06-29,Shampoo,21.0
2024-06-30,Shampoo,42.0
2024-07-01,Shampoo,29.0
2024-07-02,Shampoo,25.0
2024-07-03,Shampoo,25.0
2024-07-04,Shampoo,22.0
2024-07-05,Shampoo,16.0
2024-07-06,Shampoo,14.0
2024-07-07,Shampoo,10.0
2024-07-08,Shampoo,19.0
2024-07-09,Shampoo,25.0
2024-07-10,Shampoo,28.0
2024-07-11,Shampoo,18.0
2024-07-12,Shampoo,6.0
2024-07-13,Shampoo,9.0
2024-07-14,Shampoo,11.0
2024-07-15,Shampoo,32.0
2024-07-16,Shampoo,35.0
2024-07-17,Shampoo,32.0
2024-07-18,Shampoo,30.0
2024-07-19,Shampoo,26.0
2024-07-20,Shampoo,46.0
2024-07-21,Shampoo,31.0
2024-07-22,Shampoo,9.0
2024-07-23,Shampoo,10.0
2024-07-24,Shampoo,8.0
2024-07-25,Shampoo,29.0
2024-07-26,Shampoo,13.0
2024-07-27,Shampoo,15.0
2024-07-28,Shampoo,24.0
2024-07-29,Shampoo,37.0
2024-07-30,Shampoo,16.0
2024-07-31,Shampoo,18.0
2024-08-01,Shampoo,16.0
2024-08-02,Shampoo,25.0
2024-08-03,Shampoo,23.0
2024-08-04,Shampoo,20.0
2024-08-05,Shampoo,17.0
2024-08-06,Shampoo,0.0
2024-08-07,Shampoo,14.0
2024-08-08,Shampoo,21.0
2024-08-09,Shampoo,22.0
2024-08-10,Shampoo,30.0
2024-08-11,Shampoo,35.0
2024-08-12,Shampoo,5.0
2024-08-13,Shampoo,20.0
2024-08-14,Shampoo,24.0
2024-08-15,Shampoo,23.0
2024-08-16,Shampoo,15.0
2024-08-17,Shampoo,28.0
2024-08-18,Shampoo,23.0
2024-08-19,Shampoo,51.0
2024-08-20,Shampoo,23.0
2024-08-21,Shampoo,12.0
2024-08-22,Shampoo,32.0
2024-08-23,Shampoo,25.0
2024-08-24,Shampoo,44.0
2024-08-25,Shampoo,34.0
2024-08-26,Shampoo,8.0
2024-08-27,Shampoo,33.0
2024-08-28,Shampoo,27.0
2024-08-29,Shampoo,8.0
2024-08-30,Shampoo,37.0
2024-08-31,Shampoo,63.0
2024-09-01,Shampoo,8.0
2024-09-02,Shampoo,30.0
2024-09-03,Shampoo,34.0
2024-09-04,Shampoo,12.0
2024-09-05,Shampoo,60.0
2024-09-06,Shampoo,24.0
2024-09-07,Shampoo,35.0
2024-09-08,Shampoo,15.0
2024-09-09,Shampoo,37.0
2024-09-10,Shampoo,29.0
2024-09-11,Shampoo,35.0
2024-09-12,Shampoo,29.0
2024-09-13,Shampoo,10.0
2024-09-14,Shampoo,26.0
2024-09-15,Shampoo,45.0
2024-09-16,Shampoo,26.0
2023-01-01,Soap,25.0
2023-01-02,Soap,49.0
2023-01-03,Soap,10.0
2023-01-04,Soap,31.0
2023-01-05,Soap,33.0
2023-01-06,Soap,40.0
2023-01-07,Soap,19.0
2023-01-08,Soap,19.0
2023-01-09,Soap,36.0
2023-01-10,Soap,24.0
2023-01-11,Soap,19.0
2023-01-12,Soap,25.0
2023-01-13,Soap,7.0
2023-01-14,Soap,30.0
2023-01-15,Soap,62.0
2023-01-16,Soap,25.0
2023-01-17,Soap,30.0
2023-01-18,Soap,48.0
2023-01-19,Soap,28.0
2023-01-20,Soap,29.0
2023-01-21,Soap,26.0
2023-01-22,Soap,26.0
2023-01-23,Soap,26.0
2023-01-24,Soap,39.0
2023-01-25,Soap,17.0
2023-01-26,Soap,4.0
2023-01-27,Soap,64.0
2023-01-28,Soap,33.0
2023-01-29,Soap,14.0
2023-01-30,Soap,27.0
2023-01-31,Soap,32.0
2023-02-01,Soap,13.0
2023-02-02,Soap,49.0
2023-02-03,Soap,17.0
2023-02-04,Soap,15.0
2023-02-05,Soap,12.0
2023-02-06,Soap,12.0
2023-02-07,Soap,34.0
2023-02-08,Soap,21.0
2023-02-09,Soap,26.0
2023-02-10,Soap,38.0
2023-02-11,Soap,18.0
2023-02-12,Soap,26.0
2023-02-13,Soap,5.0
2023-02-14,Soap,8.0
2023-02-15,Soap,33.0
2023-02-16,Soap,59.0
2023-02-17,Soap,21.0
2023-02-18,Soap,13.0
2023-02-19,Soap,4.0
2023-02-20,Soap,13.0
2023-02-21,Soap,26.0
2023-02-22,Soap,19.0
2023-02-23,Soap,27.0
2023-02-24,Soap,25.0
2023-02-25,Soap,18.0
2023-02-26,Soap,13.0
2023-02-27,Soap,14.0
2023-02-28,Soap,13.0
2023-03-01,Soap,24.0
2023-03-02,Soap,33.0
2023-03-03,Soap,36.0
2023-03-04,Soap,17.0
2023-03-05,Soap,15.0
2023-03-06,Soap,34.0
2023-03-07,Soap,30.0
2023-03-08,Soap,22.0
2023-03-09,Soap,8.0
2023-03-10,Soap,38.0
2023-03-11,Soap,12.0
2023-03-12,Soap,23.0
2023-03-13,Soap,25.0
2023-03-14,Soap,43.0
2023-03-15,Soap,12.0
2023-03-16,Soap,14.0
2023-03-17,Soap,21.0
2023-03-18,Soap,26.0
2023-03-19,Soap,27.0
2023-03-20,Soap,10.0
2023-03-21,Soap,23.0
2023-03-22,Soap,6.0
2023-03-23,Soap,7.0
2023-03-24,Soap,10.0
2023-03-25,Soap,11.0
2023-03-26,Soap,27.0
2023-03-27,Soap,21.0
2023-03-28,Soap,32.0
2023-03-29,Soap,24.0
2023-03-30,Soap,25.0
2023-03-31,Soap,53.0
2023-04-01,Soap,16.0
2023-04-02,Soap,28.0
2023-04-03,Soap,9.0
2023-04-04,Soap,21.0
2023-04-05,Soap,31.0
2023-04-06,Soap,30.0
2023-04-07,Soap,17.0
2023-04-08,Soap,19.0
2023-04-09,Soap,49.0
2023-04-10,Soap,15.0
2023-04-11,Soap,0.0
2023-04-12,Soap,28.0
2023-04-13,Soap,32.0
2023-04-14,Soap,11.0
2023-04-15,Soap,35.0
2023-04-16,Soap,29.0
2023-04-17,Soap,41.0
2023-04-18,Soap,20.0
2023-04-19,Soap,40.0
2023-04-20,Soap,30.0
2023-04-21,Soap,45.0
2023-04-22,Soap,38.0
2023-04-23,Soap,17.0
2023-04-24,Soap,14.0
2023-04-25,Soap,16.0
2023-04-26,Soap,9.0
2023-04-27,Soap,17.0
2023-04-28,Soap,35.0
2023-04-29,Soap,50.0
2023-04-30,Soap,31.0
2023-05-01,Soap,50.0
2023-05-02,Soap,29.0
2023-05-03,Soap,31.0
2023-05-04,Soap,36.0
2023-05-05,Soap,24.0
2023-05-06,Soap,21.0
2023-05-07,Soap,39.0
2023-05-08,Soap,23.0
2023-05-09,Soap,29.0
